date,proposer
2023-03-09,0.000143561419767
2023-03-10,0.0001443363889127
2023-03-11,0.0001430978639552
2023-03-12,0.0001439245165513
2023-03-13,0.0001436103980221
2023-03-14,0.0001431271928823
2023-03-15,0.0001442760031524
2023-03-16,0.0001431785836179
2023-03-17,0.0001428263957984
2023-03-18,0.0001432833715448
2023-03-19,0.0001432439546435
2023-03-20,0.0001430849367707
2023-03-21,0.000143236876785
2023-03-22,0.0001431598614392
2023-03-23,0.0001431981309892
2023-03-24,0.0001428211461543
2023-03-25,0.0001431891133247
2023-03-26,0.0001434570136622
2023-03-27,0.0001431209379446
2023-03-28,0.0001435363242473
2023-03-29,0.0001427652846787
2023-03-30,0.0001431442419885
2023-03-31,0.000143160172575
2023-04-01,0.0001436009590891
2023-04-02,0.0001439858632701
2023-04-03,0.0001444164830206
2023-04-04,0.0001460364903231
2023-04-05,0.0001453435729771
2023-04-06,0.0001466373820163
2023-04-07,0.0001446390567663
2023-04-08,0.0001441616064963
2023-04-09,0.0001446174548237
2023-04-10,0.0001448247298628
2023-04-11,0.000144700526254
2023-04-12,0.0001459003045349
2023-04-13,0.000162575605934
2023-04-14,0.0001461073436885
2023-04-15,0.0001457463175186
2023-04-16,0.0001455825283745
2023-04-17,0.0001445958528512
2023-04-18,0.0001445789660735
2023-04-19,0.0001440532649171
2023-04-20,0.0001453442961021
2023-04-21,0.0001436488421995
2023-04-22,0.0001422627654197
2023-04-23,0.0001430897396031
2023-04-24,0.0001425096695919
2023-04-25,0.0001427087423074
2023-04-26,0.0001427454936651
2023-04-27,0.0001433517898171
2023-04-28,0.0001429211272033
2023-04-29,0.0001430944434785
2023-04-30,0.0001428342819314
2023-05-01,0.0001432142977484
2023-05-02,0.0001435305384936
2023-05-03,0.0001433647725588
2023-05-04,0.0001430291132078
2023-05-05,0.0001427100745286
2023-05-06,0.0001434507627183
2023-05-07,0.0001431696000853
2023-05-08,0.0001431803289222
2023-05-09,0.0001432987523516
2023-05-10,0.0001433707179271
2023-05-11,0.000145686386978
2023-05-12,0.0001483731981033
2023-05-13,0.0001441661554975
2023-05-14,0.0001449188939052
2023-05-15,0.0001443958433189
2023-05-16,0.0001435935926583
2023-05-17,0.0001446233617096
2023-05-18,0.0001433231713764
2023-05-19,0.000143680856577
2023-05-20,0.0001436112708827
2023-05-21,0.0001434025554286
2023-05-22,0.0001437599107335
2023-05-23,0.0001438958918689
2023-05-24,0.000143554735191
2023-05-25,0.000143288796947
2023-05-26,0.000143194044522
2023-05-27,0.0001431692329048
2023-05-28,0.0001425183222184
2023-05-29,0.0001429149283855
2023-05-30,0.0001435322482072
2023-05-31,0.0001435516633078
2023-06-01,0.0001432118609022
2023-06-02,0.0001440654394942
2023-06-03,0.000143515072929
2023-06-04,0.0001436161730718
2023-06-05,0.0001440516206649
2023-06-06,0.0001435444063918
2023-06-07,0.0001435930050117
2023-06-08,0.0001442236981062
2023-06-09,0.0001432936772695
2023-06-10,0.0001432483958369
2023-06-11,0.0001436158273868
2023-06-12,0.0001433366637045
2023-06-13,0.000142614206833
2023-06-14,0.0001435734784882
2023-06-15,0.0001435553851915
2023-06-16,0.0001428479811214
2023-06-17,0.0001426807500344
2023-06-18,0.0001430140003989
2023-06-19,0.0001430266526079
2023-06-20,0.0001431268806841
2023-06-21,0.0001419608507731
2023-06-22,0.0001435527812099
2023-06-23,0.0001431210129897
2023-06-24,0.000143269113625
2023-06-25,0.0001432278829902
2023-06-26,0.000143379465253
2023-06-27,0.0001437282856723
2023-06-28,0.000142092694964
2023-06-29,0.0001427432239908
2023-06-30,0.0001428204894735
2023-07-01,0.0001432436534915
2023-07-02,0.0001422329950358
2023-07-03,0.0001427801352377
2023-07-04,0.0001434229819427
2023-07-05,0.0001425843204619
2023-07-06,0.0001431489964591
2023-07-07,0.0001424934881243
2023-07-08,0.0001430951655588
2023-07-09,0.0001427989345869
2023-07-10,0.0001431318212039
2023-07-11,0.0001424025935604
2023-07-12,0.0001429575434034
2023-07-13,0.0001436150025932
2023-07-14,0.0001428740440208
2023-07-15,0.0001442823704515
2023-07-16,0.0001429912003278
2023-07-17,0.0001423804427136
2023-07-18,0.0001427106253353
2023-07-19,0.0001425871989341
2023-07-20,0.0001418100787711
2023-07-21,0.000142221568793
2023-07-22,0.0001420822754757
2023-07-23,0.0001414271100257
2023-07-24,0.0001421543535671
2023-07-25,0.0001418727156209
2023-07-26,0.0001416353356453
2023-07-27,0.000142162204507
2023-07-28,0.0001423353856111
2023-07-29,0.000141658273151
2023-07-30,0.000142370215398
2023-07-31,0.0001414972913301
2023-08-01,0.0001419245035264
2023-08-02,0.0001415467243158
2023-08-03,0.0001419067062691
2023-08-04,0.0001420824652961
2023-08-05,0.0001414243664939
2023-08-06,0.0001421585548765
2023-08-07,0.0001426265831445
2023-08-08,0.0001421883472352
2023-08-09,0.0001418733407455
2023-08-10,0.0001421911851315
2023-08-11,0.0001418416069057
2023-08-12,0.0001423017562838
2023-08-13,0.0001413745646903
2023-08-14,0.0001418455767574
2023-08-15,0.0001416823279065
2023-08-16,0.0001420895340555
2023-08-17,0.0001420944943073
2023-08-18,0.0001417851116757
2023-08-19,0.0001420338279952
2023-08-20,0.0001423128078575
2023-08-21,0.0001420260949313
2023-08-22,0.0001414814385198
2023-08-23,0.000141981925466
2023-08-24,0.0001418932877477
2023-08-25,0.0001422707161279
2023-08-26,0.0001425793775431
2023-08-27,0.0001422093262836
2023-08-28,0.0001422169503489
2023-08-29,0.0001419685424687
2023-08-30,0.0001419382738373
2023-08-31,0.0001416668485294
2023-09-01,0.0001417267124455
2023-09-02,0.0001425828666002
2023-09-03,0.0001417743581877
2023-09-04,0.0001408629300338
2023-09-05,0.000142092666543
2023-09-06,0.000142124174425
2023-09-07,0.0001417217109901
2023-09-08,0.0001423458702245
2023-09-09,0.0001421185961792
2023-09-10,0.0001421330550992
2023-09-11,0.0001417691929958
2023-09-12,0.000141632831384
2023-09-13,0.0001423589412837
2023-09-14,0.0001426296824944
2023-09-15,0.0001432212255483
