date,total
2023-03-09,0.1619411940163049
2023-03-10,0.1637462986345754
2023-03-11,0.1616113140012678
2023-03-12,0.162455473163285
2023-03-13,0.162442172422053
2023-03-14,0.1632074479207128
2023-03-15,0.1632373650264633
2023-03-16,0.1628989421573179
2023-03-17,0.162335868834065
2023-03-18,0.1629541082414225
2023-03-19,0.1625717605342327
2023-03-20,0.1630304816576837
2023-03-21,0.1615929797282156
2023-03-22,0.1614976115703101
2023-03-23,0.1622726779888912
2023-03-24,0.1617494622907587
2023-03-25,0.1614520615956292
2023-03-26,0.1616439663876652
2023-03-27,0.1634162069722669
2023-03-28,0.1640634013823496
2023-03-29,0.1641415615509627
2023-03-30,0.1628591875872214
2023-03-31,0.162422988927285
2023-04-01,0.1640451301129473
2023-04-02,0.1652615867588311
2023-04-03,0.1631628440342392
