date,sync
2022-09-15,0.0010395522585703
2022-09-16,0.0011943849747527
2022-09-17,0.0014993350105354
2022-09-18,0.0019704671381622
2022-09-19,0.0019898949983053
2022-09-20,0.0015254621004524
2022-09-21,0.0011975623712036
2022-09-22,0.0010183203001377
2022-09-23,0.0010012045625828
2022-09-24,0.0011252057910345
2022-09-25,0.0014036888920939
2022-09-26,0.0018405895866742
2022-09-27,0.00199153419069
2022-09-28,0.0016229045148828
2022-09-29,0.0012549613965045
2022-09-30,0.0010507164936047
2022-10-01,0.0009900080817275
2022-10-02,0.001071892202613
2022-10-03,0.0013204402187395
2022-10-04,0.0017226249249377
2022-10-05,0.0019776039757796
2022-10-06,0.0017372673765103
2022-10-07,0.0013392804875576
2022-10-08,0.001095396175133
2022-10-09,0.0009883545161769
2022-10-10,0.0010396493012359
2022-10-11,0.0012387585264979
2022-10-12,0.0015864180778577
2022-10-13,0.0019701287380757
2022-10-14,0.0018734717426039
2022-10-15,0.0014167182084195
2022-10-16,0.0011330266376235
2022-10-17,0.0009997027759518
2022-10-18,0.0010153299994688
2022-10-19,0.001181225356731
2022-10-20,0.001498807670926
2022-10-21,0.0019374900314739
2022-10-22,0.0019667642330127
2022-10-23,0.0015267777469606
2022-10-24,0.0011982770126295
2022-10-25,0.0010232541764397
2022-10-26,0.0009908629004384
2022-10-27,0.0011275499689237
2022-10-28,0.0013961686100199
2022-10-29,0.0018078697472802
2022-10-30,0.0019833088172063
2022-10-31,0.0016493137744441
2022-11-01,0.0012788780272328
2022-11-02,0.0010545494322016
2022-11-03,0.0009858730695799
2022-11-04,0.0010729731682888
2022-11-05,0.0013082189335015
2022-11-06,0.0016967355763813
2022-11-07,0.0019670975505206
2022-11-08,0.0017568971015085
2022-11-09,0.0013489310258448
2022-11-10,0.0011057084295658
2022-11-11,0.00099454921329
2022-11-12,0.0010333236592872
2022-11-13,0.0012313431661129
2022-11-14,0.0015796027117228
2022-11-15,0.0019744811775015
2022-11-16,0.0018887585354555
2022-11-17,0.0014357924799822
2022-11-18,0.0011484994788609
2022-11-19,0.0010007588713929
2022-11-20,0.0010134496187902
2022-11-21,0.0011725858793321
2022-11-22,0.0014789020839425
2022-11-23,0.0019278582514611
2022-11-24,0.0019710236435412
2022-11-25,0.0015364637893608
2022-11-26,0.001214760457013
2022-11-27,0.0010300879509485
2022-11-28,0.0009953336011911
2022-11-29,0.0011128306711055
2022-11-30,0.0013932947415953
2022-12-01,0.0017939292155692
2022-12-02,0.001975300693609
2022-12-03,0.0016402886550666
2022-12-04,0.0012717030402537
2022-12-05,0.0010639523277152
2022-12-06,0.0009913532030807
2022-12-07,0.0010624234872361
2022-12-08,0.0012958153697319
2022-12-09,0.0016658323106367
2022-12-10,0.0019750133643299
2022-12-11,0.0017695394609365
2022-12-12,0.0013502315747306
2022-12-13,0.0011056021362378
2022-12-14,0.0009978679638335
2022-12-15,0.0010423257524654
2022-12-16,0.0012265564409609
2022-12-17,0.0015574684150822
2022-12-18,0.0019700022595416
2022-12-19,0.0018976559611392
2022-12-20,0.001456382587132
2022-12-21,0.0011474448196244
2022-12-22,0.000999268139152
2022-12-23,0.0010008079962602
2022-12-24,0.0011558640026743
2022-12-25,0.0014567818451758
2022-12-26,0.0019035969608325
2022-12-27,0.0019923718544572
2022-12-28,0.0015580468761917
2022-12-29,0.0012241534926945
2022-12-30,0.0010348746579826
2022-12-31,0.0010019391111024
2023-01-01,0.0011079044357276
2023-01-02,0.0013597648150518
2023-01-03,0.0017787848582523
2023-01-04,0.0019854668916733
2023-01-05,0.0016747391496484
2023-01-06,0.0012835503553705
2023-01-07,0.0010565745968124
2023-01-08,0.0009893010531547
2023-01-09,0.0010727347949721
2023-01-10,0.0012855705964346
2023-01-11,0.0016584503334427
2023-01-12,0.0019735271099686
2023-01-13,0.0017880041440708
2023-01-14,0.0013672516821925
2023-01-15,0.0011139876466913
2023-01-16,0.000992175671692
2023-01-17,0.0010233546634227
2023-01-18,0.0012145275642951
2023-01-19,0.0015486989678877
2023-01-20,0.0019834047231221
2023-01-21,0.0019098891641615
2023-01-22,0.0014620233337487
2023-01-23,0.0011589919334649
2023-01-24,0.0010048657392025
2023-01-25,0.0010027860966525
2023-01-26,0.0011443541184944
2023-01-27,0.001436970647005
2023-01-28,0.0018928333307609
2023-01-29,0.0019972813333655
2023-01-30,0.0015634245582538
2023-01-31,0.0012288083440986
2023-02-01,0.0010378992329109
2023-02-02,0.0009937676728749
2023-02-03,0.0011015004199398
2023-02-04,0.0013668887536957
2023-02-05,0.0018020945191518
2023-02-06,0.0019845121503307
2023-02-07,0.0016770174053113
2023-02-08,0.0012921037391558
2023-02-09,0.001062741003136
2023-02-10,0.0009882534438303
2023-02-11,0.0010553913148137
2023-02-12,0.0012767396382958
2023-02-13,0.001639620818053
2023-02-14,0.001968029692216
2023-02-15,0.0017876045121033
2023-02-16,0.0013842158844736
2023-02-17,0.0011187748101976
2023-02-18,0.0009989168089161
2023-02-19,0.0010269208926134
2023-02-20,0.0012135159035287
2023-02-21,0.0015318008884364
2023-02-22,0.0019946085793943
2023-02-23,0.0019411106427146
2023-02-24,0.0014772368257286
2023-02-25,0.001167949025001
2023-02-26,0.0010068252631914
2023-02-27,0.0010040499194521
2023-02-28,0.0011449950307085
2023-03-01,0.0014322443291385
2023-03-02,0.0018736921135649
2023-03-03,0.0019875426010155
2023-03-04,0.0015838871469775
2023-03-05,0.0012304689990791
2023-03-06,0.0010416207128215
2023-03-07,0.0009927908946197
2023-03-08,0.0010966263354395
