date,sync
2023-03-20,604.6819207939412
2023-03-21,811.6626901193218
2023-03-22,945.427772615898
2023-03-23,1005.8131312911798
2023-03-24,1000.851719953756
2023-03-25,910.4330282528902
2023-03-26,746.9110299882234
2023-03-27,506.2571171064122
2023-03-28,526.2717157302791
2023-03-29,766.8213873467977
2023-03-30,916.9850855751636
2023-03-31,1001.1847683258158
2023-04-01,1007.5970163261125
2023-04-02,929.7215097343876
2023-04-03,796.3856591604075
2023-04-04,579.245114024636
2023-04-05,503.7623729887118
2023-04-06,715.2427474154132
2023-04-07,880.4772191417944
2023-04-08,984.8142545912752
2023-04-09,1003.2977445901488
2023-04-10,956.9770177617672
2023-04-11,834.2133624215481
2023-04-12,606.5665966626049
2023-04-13,501.9017628674994
2023-04-14,657.1979377669879
